Gaia source ID,True distance [pc],True RA [deg],True Dec [deg],Stellar mass [M_\odot],G-band mag,True planet mass [M_J],True period [days],True inclination [deg],True eccentricity,True omega [deg],True Omega [deg],True T_peri [days],Best-fit planet mass [M_J],Best-fit period [days],Best-fit inclination [deg],Best-fit eccentricity,Best-fit omega [deg],Best-fit Omega [deg],Best-fit T_peri [days],MCMC distance 16th [pc],MCMC distance 50th [pc],MCMC distance 84th [pc],MCMC period 16th [days],MCMC period 50th [days],MCMC period 84th [days],MCMC planet mass 16th [M_J],MCMC planet mass 50th [M_J],MCMC planet mass 84th [M_J],MCMC eccentricity 16th,MCMC eccentricity 50th,MCMC eccentricity 84th,MCMC inclination 16th [deg],MCMC inclination 50th [deg],MCMC inclination 84th [deg],\Delta \chi^2
4040684792417397632,153.588,267.7759658081105,-35.48194258112117,0.40692,15.45922,10.50601,1074.58251,83.33465,0.11876,241.77656,75.21718,19.33213,10.59403,1053.15586,72.13671,0.32002,256.16545,77.56177,98.10185,151.76861,152.52053,153.30457,1005.81298,1067.42097,1164.73187,9.39742,12.39063,31.8801,0.19282,0.61474,0.97677,62.19493,73.50867,82.17979,52.28378
4125487478495594752,134.93599,254.22415529840958,-23.35254595552955,0.95983,10.31699,10.39701,1125.10644,114.1043,0.18408,169.84833,214.00533,22.2599,9.32457,1133.78094,114.57732,0.16815,231.94469,36.94943,786.39965,134.55819,134.80708,135.05663,1102.10138,1136.30336,1173.28186,8.44047,9.47556,10.67512,0.04967,0.16428,0.33856,106.88307,114.14128,122.44522,141.25073
6452418193000918400,212.94462,321.7209306074029,-60.01240384359343,0.80822,12.61351,10.1642,1592.63257,152.84729,0.17004,49.888,108.02645,179.60976,11.86965,1658.94135,143.05075,0.2917,21.25436,87.02168,176.50986,212.57392,213.09422,213.61256,1611.03457,1752.65301,2125.96434,11.34304,12.17192,13.16373,0.21391,0.35321,0.53945,133.19822,141.64702,151.71741,530.05955
6015124998255603328,122.19131,237.53708343486915,-34.09264584363694,0.72848,12.27149,7.42138,1850.48612,165.67525,0.0142,274.58128,16.76933,130.40694,9.15612,1650.81179,148.14027,0.20328,89.51797,101.93329,522.37472,122.06644,122.28623,122.52023,1649.74583,1779.99302,2066.87089,8.78067,9.65282,10.8246,0.04762,0.14886,0.28652,133.15224,141.69805,151.33207,515.78941
6905391866677769344,51.57806,305.77524729899477,-9.516287641937856,0.56434,11.70605,10.89334,917.00589,47.39657,0.24258,323.38839,87.31103,137.23108,10.7334,913.74682,46.42912,0.3069,307.09757,89.81682,110.08027,51.5068,51.54711,51.58781,906.84912,913.82681,920.95941,10.36006,10.76872,11.1768,0.24952,0.30421,0.35948,43.92856,46.86887,49.58354,2126.79011
2945967344491882112,60.91282,103.11078198451702,-17.541963911587843,0.83943,9.79451,3.49953,517.85416,52.65029,0.13107,17.62654,123.00662,34.28249,3.44936,530.9588,51.45499,0.14611,113.40949,135.31865,180.33399,60.89318,60.93685,60.9788,522.86025,533.33609,545.19582,3.23403,3.74107,4.39599,0.08467,0.27367,0.61046,44.01162,55.96273,65.82089,101.53661
4462595269655788416,320.3341,249.89168512983053,15.08831712302523,0.9741,12.05318,10.01892,1122.3826,135.37676,0.61357,51.44704,160.42077,68.37348,12.86216,1188.66153,128.13678,0.78715,96.6606,120.76389,321.15597,318.09955,319.34332,320.62107,1151.87857,1212.3992,1309.07304,11.85492,37.65963,160.0291,0.71103,0.97613,0.99854,93.25474,102.0767,123.9729,55.94204
5329094991673769984,106.44928,131.4471953100216,-47.80832933785735,1.0163,9.3306,9.68739,1726.97054,128.51184,0.06753,131.83658,258.4573,184.85219,9.19494,1611.84538,151.98685,0.17865,131.28879,62.40686,1049.1303,106.66465,106.77196,106.87707,1581.57297,1667.36204,1809.59691,8.93245,9.54882,10.25557,0.0781,0.16191,0.24845,137.44796,145.76026,154.78951,695.63861
2088149847344139008,224.45936,303.79489622408573,50.971845389542864,0.70196,13.75269,11.42732,994.57641,66.21691,0.06796,22.61822,212.63831,40.99802,12.62661,1011.69466,67.00704,0.24376,209.83479,35.59512,53.15341,224.38661,224.83855,225.28532,993.57456,1017.72921,1042.76488,11.62768,12.81789,14.06509,0.07119,0.21587,0.41503,61.12155,67.81416,73.88751,145.7913
1139374116900489216,133.37169,119.25225155975048,80.7742198840378,0.51553,14.7091,11.20675,888.57897,161.99459,0.35263,190.36067,194.65134,139.47656,10.94091,878.55266,157.80233,0.2824,329.99821,15.06651,30.15227,132.9519,133.22562,133.49873,867.09289,881.05813,896.08307,10.64981,11.48364,12.37887,0.14043,0.27775,0.40903,140.11325,148.05233,157.03245,334.82432
1283518751275799296,190.94115,222.19130871259745,32.541968567573655,0.75288,12.97509,11.35358,1434.89431,44.66756,0.4398,99.69429,254.73708,228.0976,12.94119,1477.23981,39.2235,0.62283,269.79135,73.21696,177.6874,189.95078,190.3942,190.84265,1444.58956,1518.20026,1629.58753,12.27003,14.27073,18.368,0.57203,0.69834,0.83413,36.94353,46.22295,55.92519,674.59754
2941224944680829440,188.62116,91.53335527922798,-20.776269780165677,0.87936,11.242,8.86395,979.78187,38.91333,0.02014,247.16166,279.09359,45.51021,9.21965,970.14984,42.87607,0.34092,248.96871,102.15851,531.24091,187.8715,188.23036,188.57851,947.51466,966.82781,987.16063,8.72865,9.53015,10.69489,0.15232,0.31309,0.52928,36.10517,46.28215,55.08632,244.03655
1259017234157360640,80.57056,214.5405918757628,26.295617074111053,0.56941,12.63172,4.89574,1182.46658,91.94081,0.31786,1.50978,45.47358,78.70475,5.76926,1176.86915,86.98519,0.23005,41.6189,52.67223,206.17984,80.37352,80.46871,80.56585,1154.36531,1178.90867,1206.32218,5.27236,5.79916,6.40796,0.0991,0.24667,0.43208,82.46473,86.90424,91.14704,315.53198
6498053526191110272,230.70569,353.8489709537072,-53.47962438890467,0.9498,10.89128,7.25361,1016.24993,157.97797,0.00176,182.74908,296.11269,90.74793,7.9924,1021.91959,124.44505,0.08251,223.48417,32.04314,933.65482,229.92607,230.55541,231.17068,984.37915,1021.95028,1065.5752,7.56649,9.10177,16.36761,0.09582,0.35915,0.9442,110.93749,123.31001,137.35737,104.13844
3643785902432185344,74.00483,209.79430540050885,-5.909430667998317,0.7231,11.60246,11.86822,790.52849,43.01802,0.38939,208.07133,280.23795,79.13615,12.64799,791.2303,42.72668,0.55741,25.98558,101.6082,75.07081,73.8406,73.92625,74.01271,784.93236,790.78827,796.93504,11.87179,12.64267,13.51198,0.45278,0.54215,0.63205,37.94911,42.93438,47.16487,907.66641
6889522718430842240,157.64305,314.30290195432576,-12.579157207350653,0.69058,13.74451,7.44573,1557.8235,69.32657,0.26528,221.63895,88.85752,17.83082,8.56681,1314.064,76.25965,0.08433,197.63368,86.15125,1213.09549,156.91534,157.35349,157.76915,1275.98708,1374.46811,1659.41172,7.64212,9.18022,13.37894,0.09722,0.40539,0.95497,68.06287,75.65487,81.86053,94.41152
6130490431165374464,155.48969,185.6243693768177,-47.292379158154844,0.89397,10.687,5.84066,1572.32812,86.0231,0.15856,4.96387,13.13023,6.73657,5.9801,1445.30543,86.4245,0.143,130.43242,16.52088,509.52465,155.25999,155.50042,155.75316,1413.14075,1506.4133,2086.98003,5.09786,5.9657,6.99063,0.06751,0.24656,0.61674,80.2148,86.22082,92.36613,84.89912
1391630873475999232,219.90076,227.69537275762238,38.98814370113655,0.86216,12.40454,11.80617,937.64199,147.12765,0.09832,213.45961,251.9133,7.17397,11.03516,974.10179,145.86466,0.08428,84.54977,93.24893,81.98405,219.58888,220.0147,220.47276,952.97909,973.96111,994.98401,10.50982,11.49842,12.63521,0.04521,0.14722,0.32158,131.45421,140.56405,151.00847,172.19784
4240824049220607360,149.74847,299.662556702205,2.1310253120788984,0.68396,13.68146,8.95799,822.71747,141.0267,0.29074,324.52481,34.65951,83.42857,11.1838,798.94263,127.01952,0.19042,226.7493,41.86588,650.01018,149.50497,149.86739,150.25249,777.72743,797.49811,815.89193,10.36501,11.97993,14.60752,0.07821,0.27728,0.67526,115.21003,124.56464,135.34432,121.8536
211232611945755776,164.98032,87.90003246540628,49.339855455626676,1.55013,8.54591,9.40579,1069.35785,127.73844,0.03503,163.62372,78.35454,2.76177,11.57728,1148.01484,116.82586,0.29674,216.25449,65.77097,242.47204,164.63662,165.03523,165.43586,1116.75281,1203.18912,1642.73884,10.71334,13.25225,22.32103,0.14571,0.45205,0.92594,102.95934,112.80803,123.1755,79.10186
2940845471431656704,124.05729,98.47859848060882,-17.108516462179487,0.93553,10.61679,11.91727,1283.67118,121.41717,0.25993,135.36988,140.15307,164.81098,10.79277,1309.50795,124.28579,0.17448,99.52243,135.48668,63.0736,123.50052,123.65961,123.8249,1272.56659,1314.05016,1365.75839,10.1382,10.83325,11.64034,0.06912,0.17422,0.29393,118.83192,123.12293,127.78273,471.34306
6479535310838304256,155.2327,319.84470723149377,-46.886979372764046,0.6381,13.47892,8.18211,828.75813,112.14255,0.14532,143.57682,91.68519,72.69389,9.83555,770.04335,103.00803,0.18072,83.47566,106.27676,659.34189,153.84297,154.20307,154.57994,753.77912,773.37847,798.00182,9.30911,10.50323,12.31156,0.06167,0.21033,0.53576,96.32905,102.12673,108.74029,149.75508
1073725507420096000,88.98778,165.3645343218847,70.76664426572533,0.39116,14.42237,2.05573,1154.72127,26.95236,0.17119,33.60958,226.35589,161.7156,2.66253,1198.21832,50.93334,0.23314,327.78988,7.15159,429.24958,88.99736,89.09816,89.19823,1152.74358,1203.59823,1264.88977,2.43373,2.81604,3.39001,0.09559,0.29068,0.61319,42.43227,54.56693,64.95283,88.4148
4806266389333606016,59.13198,82.09777331650616,-41.85952303017196,0.61277,11.59519,5.99582,1377.61951,52.05623,0.37228,310.68584,266.86051,59.37422,6.47827,1503.93409,55.50262,0.41431,133.46276,92.95004,102.81294,59.07524,59.10598,59.13686,1461.30141,1517.95657,1595.75235,6.25411,6.54044,6.86001,0.3615,0.42622,0.49132,52.90024,56.30574,59.52687,1345.72464
5426767972511819776,219.65438,143.1487915890773,-39.726692557404675,0.95336,12.11785,10.8675,738.46467,123.47146,0.50489,330.32533,288.72478,40.42069,10.98639,773.39373,134.14646,0.43318,120.34957,107.39029,766.72321,219.25425,219.71901,220.21552,759.64032,772.86957,786.71219,10.41117,12.16432,16.49967,0.24674,0.49812,0.80681,115.28733,125.90848,137.40783,117.07287
1784984048827474816,85.51271,319.4043687457203,17.210375283642474,0.35871,14.65063,8.32882,2078.08733,14.48449,0.05099,170.48725,212.49348,23.18988,8.30644,1853.46396,28.51759,0.12361,181.57404,16.44489,916.52803,85.35203,85.48634,85.62658,1851.50152,1989.06297,2138.62945,8.18562,8.53728,9.0953,0.01919,0.06497,0.14105,20.40647,28.21373,35.62427,1487.08081
6505363560528860288,312.86595,338.2738598284198,-55.15371333205812,0.86591,12.69152,6.63229,873.60712,36.44624,0.03262,269.74387,201.28569,128.47292,9.95309,875.02075,37.72126,0.34973,89.98239,54.66147,166.97979,309.85151,310.82609,311.9164,832.36068,866.10965,901.91182,10.06702,12.93435,29.81826,0.29202,0.67192,0.96061,38.92772,53.79533,69.44599,58.63735
6822571423895522560,176.33895,335.68267091404425,-18.381943001959556,0.36111,16.19849,7.79321,1245.35266,129.00292,0.02374,301.13285,4.86784,186.96113,10.78186,1156.21631,133.35284,0.33397,171.67512,134.78063,452.05194,174.71985,176.3052,177.7094,1071.00813,1155.72618,1231.95573,11.46854,20.21732,102.45866,0.32475,0.88902,0.99607,97.13551,113.32873,132.39569,68.99183
3144208805643220608,154.45016,119.46454464179585,6.946632378314745,0.6647,13.24592,9.6082,999.98909,156.22094,0.26444,240.40198,264.72583,58.8333,9.52273,1010.97645,157.25211,0.40256,90.31383,76.60124,178.06426,154.01983,154.33638,154.66279,994.59511,1014.10992,1035.47577,8.99059,9.93011,11.06642,0.17258,0.35222,0.52387,136.18867,145.23793,155.12116,198.24317
351654471746506752,113.57036,32.18941735394097,43.47295633456223,0.36217,15.2326,6.57465,834.18856,98.43914,0.05471,227.47139,270.91514,52.61408,8.82314,952.19493,91.94134,0.55089,168.68517,90.51042,386.57176,113.3252,113.69283,114.07373,908.58707,952.88473,990.03907,9.32531,31.32165,289.87905,0.68361,0.99418,0.9999,86.82668,90.6581,96.77514,60.11362
2223498040789536128,120.83299,329.575098928673,69.84438802883354,0.73344,12.14188,7.0132,792.65026,151.14285,0.0181,136.5307,25.36033,6.70935,7.66036,790.3021,129.39692,0.25672,87.93779,174.87629,364.8024,120.92397,121.08314,121.2488,775.60002,790.0448,804.97873,6.9076,7.7808,8.82306,0.10209,0.26416,0.46826,120.64913,127.77404,136.97929,178.12146
3641965828435945216,120.96523,218.2986670358929,-4.648175515623421,0.28994,16.12952,6.39405,1056.18586,82.30238,0.0198,235.65867,341.80782,134.23131,7.13126,1089.94144,89.51364,0.12528,256.22045,173.97819,757.4375,119.80047,120.37464,120.92763,1046.04426,1101.52222,1156.53623,6.67264,8.46315,20.58978,0.13044,0.49058,0.98457,77.96824,89.14998,101.08771,54.5377
4062399631624061952,134.01514,270.9972728646799,-28.9540245901042,0.88204,10.87278,10.15482,610.75126,52.31384,0.08396,152.58208,160.46445,95.17251,11.26207,617.02489,46.43999,0.03379,227.74364,153.84018,221.03462,133.77749,134.03632,134.30653,605.95408,618.10979,630.15685,10.55933,11.85103,13.35791,0.05148,0.16415,0.36045,38.83633,50.54832,60.80437,141.00004
5847982669456028288,132.9941,218.84086269022885,-68.68482777796979,1.42117,8.448,3.77781,744.61313,22.57822,0.44206,94.52591,247.90452,3.36663,10.60014,765.83656,65.48771,0.84842,52.29399,62.12564,267.35146,132.84616,133.03636,133.21043,732.66938,757.67603,786.21918,6.57399,13.06481,61.41757,0.37809,0.92,0.99712,55.72871,72.70563,85.20505,52.52271
6592332559464107264,136.06749,326.1729704149223,-32.7743939463109,0.31315,16.12917,11.93189,957.9499,15.99314,0.07995,279.72722,188.74686,9.78544,12.2367,1004.33735,35.68406,0.16171,298.20826,5.08393,577.30522,135.43155,136.20772,137.01262,966.62655,1001.98825,1042.03281,11.65062,12.86173,14.16083,0.03617,0.13588,0.29911,30.10287,41.64032,52.13097,187.41985
5358741467289171968,127.46715,155.49718843811632,-50.82411562919468,0.35485,15.55588,5.73405,1215.3677,45.7169,0.33994,286.94181,40.35899,59.48762,5.46337,1223.61871,46.61228,0.10632,6.48754,41.11166,336.51469,127.54945,127.86447,128.17926,1180.93592,1229.36285,1284.66191,5.04637,5.82484,6.81836,0.06725,0.21885,0.46445,40.74436,51.41598,60.54185,90.98591
2908054499936609280,222.59076,85.02017137984147,-26.816837064256415,0.90807,12.08438,10.51901,1654.83564,148.4034,0.29995,121.20961,167.64044,255.32597,11.49696,1624.78309,153.61664,0.33361,111.26841,160.55295,236.26716,221.95852,222.3643,222.76665,1588.30655,1761.29355,2252.96843,11.30463,12.42689,14.00589,0.28201,0.40787,0.55475,131.05434,142.08803,152.75674,390.80439
4524756674939653120,231.70084,279.7871625704194,19.440495380857012,0.88644,12.33256,11.20618,609.22553,56.7443,0.33981,323.63435,284.77014,30.60543,10.95445,597.58907,47.1632,0.24065,235.62695,95.12288,185.5285,230.74121,231.28645,231.79967,591.09845,600.49723,610.55153,9.86163,11.3913,13.30369,0.07166,0.24272,0.51397,37.99237,50.25509,60.82637,82.59147
6779889383234820224,143.70044,311.43862041170433,-34.82420909610372,0.78166,12.12212,7.55306,726.97186,111.95424,0.09957,166.8304,302.5729,52.52889,9.47967,701.43372,105.61503,0.32439,77.74709,125.96361,189.53958,143.42426,143.7169,144.01187,692.41818,710.66035,733.8328,8.41761,10.9474,24.47002,0.14696,0.56638,0.97217,97.31438,104.74605,114.77332,84.53161
527261734431178752,203.76191,6.6880457046346455,64.98914609991931,0.93717,11.22182,7.47316,1418.40645,168.94909,0.09729,355.09953,72.81808,217.32199,8.25296,1349.93059,146.33895,0.44914,317.98109,179.74257,983.11703,203.21045,203.70847,204.18622,1321.19285,1421.45062,1711.3335,7.83085,9.68325,25.72621,0.24682,0.61181,0.97016,108.345,130.3614,145.25008,142.20285
2241360951511793792,111.83408,298.87942542739546,63.792960639934904,1.1527,8.6234,9.23371,762.06316,78.941,0.07817,9.70518,299.15293,40.77858,11.4204,742.78841,85.64068,0.61076,141.03687,115.62442,669.34834,111.59524,111.72163,111.84887,730.47236,742.86709,755.59521,10.22231,14.28556,55.00303,0.45275,0.84055,0.9954,81.22419,86.93213,90.51154,111.3177
2964215251782313344,123.11717,85.15495085070751,-22.56511436099051,0.396,15.08149,8.0116,376.5835,74.286,0.11512,175.12074,302.84717,31.57495,7.18853,380.29466,65.66833,0.37017,69.02053,107.12316,95.77589,122.57784,123.05591,123.61023,370.07618,377.6272,384.14462,6.86257,9.46333,22.00925,0.18138,0.5909,0.96222,53.82478,68.15983,80.46372,92.36665
1687906105625976064,57.14878,201.6023397124907,72.24487719643281,1.03944,8.13936,10.43303,916.67506,139.89245,0.0354,278.40611,130.38397,63.29626,10.18386,919.48592,143.38739,0.2107,322.4121,137.18749,166.03005,57.08885,57.13625,57.18568,907.51931,919.7051,932.34782,9.6523,10.30833,10.97622,0.08769,0.19408,0.30332,134.83198,141.50624,149.579,414.07235
1065698728940130176,202.20698,153.9106967273459,65.624498022183,0.75354,13.09414,6.09346,678.13947,142.60253,0.30857,204.4321,132.62026,65.75197,6.77186,669.82638,160.74058,0.37796,19.37192,68.4674,501.20852,201.81777,202.29679,202.77351,650.17698,670.68102,691.52472,7.07216,8.96525,24.57026,0.19161,0.60837,0.96825,108.34775,129.19409,144.18054,71.17501
5858834368253510272,40.2876,199.18606471489738,-65.13850320352991,1.38803,5.94896,12.66466,1137.90518,52.62789,0.00756,223.4789,191.37903,27.29182,12.66312,1147.38421,55.55085,0.06356,203.69739,14.32914,545.12774,40.28958,40.30939,40.32961,1138.03435,1146.76244,1155.58856,12.32564,12.68249,13.04573,0.0198,0.05713,0.1043,53.523,55.5266,57.46086,2489.29622
6436203076554297728,376.3892,275.18768757622087,-66.65313696342658,0.86469,12.92553,11.25277,1127.87099,152.46749,0.13276,83.85728,83.55063,24.76358,12.6631,1114.88179,142.22658,0.30852,188.85947,168.0157,60.91432,377.40358,379.17449,380.93863,1065.08266,1121.39978,1197.59877,12.78636,18.08035,66.46215,0.2822,0.74666,0.98532,103.3383,124.48356,140.80628,101.01162
5570480670611869440,176.14462,98.07494847056512,-41.00597053085638,0.81504,12.29423,9.1014,907.95659,86.33003,0.00317,4.0012,25.54456,42.90955,8.0073,916.61012,84.82848,0.46898,323.29687,25.20988,858.97778,175.59853,175.85462,176.1159,893.94399,919.35222,949.11954,7.25809,8.86171,21.36688,0.19539,0.59,0.97928,78.87318,86.34562,92.32837,70.20129
5024810852387004288,59.11101,29.73305378660819,-26.50980382254722,0.96492,8.98015,7.59014,643.94336,122.3746,0.05304,32.45243,267.5793,55.87408,7.28877,648.33998,120.8554,0.37277,161.19955,87.67036,610.78077,58.9974,59.05059,59.10347,639.18673,647.49282,655.96874,6.83014,7.42169,8.10562,0.15321,0.33025,0.51605,113.43368,119.35917,126.19551,373.96641
1960692157346344704,103.63109,327.45465963660564,42.49770144921168,0.89906,10.49088,5.24967,530.31656,64.56015,0.07187,284.2353,255.41545,37.33842,6.62713,527.1605,57.0983,0.50421,95.4362,84.0455,31.68795,103.69076,103.78857,103.88313,519.71739,528.29586,537.5899,5.66467,7.05324,12.02341,0.22223,0.55604,0.8874,49.08245,61.41847,73.07648,84.7234
2742591228453729920,201.59212,3.0916228426983676,6.396743624463613,0.95957,11.05,7.39785,1346.50667,89.71799,0.15557,14.39949,160.19581,22.54243,11.40687,1271.77611,83.23008,0.28271,302.46874,162.90313,999.8501,201.44081,202.01163,202.56624,1234.27717,1292.69869,1383.78934,10.36154,12.38448,24.07282,0.11911,0.43859,0.92117,74.52977,83.84661,90.52046,104.47211
4576740485184516864,80.20697,271.0311582607749,22.76162994697118,0.46336,13.53615,3.91233,444.42557,17.17205,0.20343,283.19043,329.32937,8.88599,4.44745,447.08866,37.5309,0.29602,103.33249,170.39724,33.78812,80.22761,80.29215,80.35615,443.41948,447.33265,451.52358,4.09082,4.55952,5.12696,0.09181,0.25319,0.46237,30.56854,40.89144,49.32877,185.84521
4178482839435355136,245.61928,269.0310443090892,-2.1485951720215524,0.87916,12.37342,10.68267,1400.10729,43.76018,0.34323,191.11018,175.53482,155.64488,12.04055,1310.4924,40.94102,0.46815,137.44902,4.88652,641.40092,245.10175,246.23398,247.31764,1257.91949,1331.79697,1574.05098,11.54065,13.76818,21.98384,0.17696,0.45267,0.86873,38.2275,52.83405,67.06712,156.54317
6056323321023273088,114.74669,190.58723725701628,-61.019467703008885,0.76359,11.78132,10.97712,1423.04161,112.52266,0.25006,153.93372,93.60717,224.88374,10.70465,1428.52207,115.7916,0.19668,150.09578,91.90832,206.39802,114.71968,114.84796,114.97742,1390.2535,1438.75194,1506.37224,10.27612,10.75923,11.25758,0.11963,0.19602,0.2737,112.13677,115.18893,118.45257,1002.66417
1636026955140191872,114.63834,248.36909098991623,65.75776326313411,0.45529,14.38353,9.19921,417.06694,24.14829,0.20581,120.92877,211.34995,10.86858,9.84767,415.99618,30.94417,0.06276,208.22537,35.84564,327.72596,114.58495,114.73492,114.88252,412.4735,415.99403,419.68112,9.4473,10.34169,11.26855,0.03337,0.11132,0.23146,27.4681,37.82335,46.92459,199.77363
2004730724788246656,133.09306,335.9253344145404,53.84269914485106,0.90585,10.59121,6.5287,666.48283,103.92573,0.17563,187.48494,187.35842,10.65125,7.60602,703.09807,120.98796,0.64186,340.20407,34.46966,639.79523,132.96534,133.21234,133.42543,691.44167,703.04635,714.57574,7.38852,10.33412,45.75272,0.41245,0.86414,0.99651,98.14802,109.09811,124.03699,90.78497
5465201543196467968,48.20176,151.76001559075902,-29.25827278728209,0.2352,14.79834,8.92819,229.97612,116.24871,0.45854,245.81079,335.88589,8.93277,8.55308,229.98413,119.01077,0.31826,82.10374,150.55648,20.60347,48.15007,48.19353,48.23672,229.14838,229.97002,230.77901,7.92398,8.59651,9.56961,0.17361,0.31892,0.46881,114.09788,118.5158,123.33561,482.9762
4400931943149453952,169.60072,233.77570115669425,-5.042629366953867,0.48941,14.93327,9.92423,1208.98111,125.09917,0.00909,260.61097,249.68591,131.859,10.33501,1261.95529,110.9349,0.33269,300.8553,60.2579,928.44528,167.55394,168.16236,168.76987,1204.88939,1255.43657,1307.41118,9.42243,11.12572,17.48628,0.11759,0.37783,0.88649,102.38658,110.40385,118.89343,80.34472
4842365967413132416,259.10651,60.74504537877942,-41.455961727525704,0.78704,13.35849,6.43258,853.59523,169.92253,0.03562,149.28895,174.75099,37.47299,9.48747,844.5052,156.21484,0.45035,134.85353,37.56115,313.97278,259.76839,260.39305,261.00834,818.33459,849.63092,880.24104,9.77553,14.81435,61.36356,0.3077,0.81153,0.99055,100.95877,123.73904,142.54302,74.69998
3217844546760596736,154.34074,86.95105851119641,-2.110639395129806,0.67451,13.72296,4.59002,931.45781,147.30185,0.15747,7.2445,334.54829,53.53053,8.8138,885.01892,121.76304,0.75136,264.35609,143.56556,221.31038,153.65165,154.00429,154.34929,874.96713,932.95598,986.8918,6.12043,12.24877,45.65335,0.46722,0.90213,0.99342,97.29816,112.06383,132.117,64.30078
1661139246668214784,151.92138,209.0716398586158,60.824093305087736,0.3386,16.10141,12.62591,948.61839,45.9989,0.06407,310.02629,102.09347,99.88257,12.6014,938.84957,31.13205,0.19223,293.07505,76.26894,899.85775,150.79144,151.39458,151.99692,921.58559,942.32033,965.76961,11.85872,13.23907,14.72754,0.04973,0.15992,0.32897,27.68533,38.23921,47.69965,166.26867
944566804218795776,148.85993,102.33854887467228,39.31853344089157,0.70846,13.07973,5.2938,1381.29263,159.13395,0.06942,101.92675,50.98334,153.55069,7.56918,1363.59075,146.97022,0.67674,253.99886,23.41539,798.92181,148.40024,148.69381,148.98296,1335.34785,1367.98098,1407.26558,6.30623,8.13955,16.64216,0.36177,0.69638,0.94263,115.4334,134.7648,148.75114,126.47624
5581747473638643968,228.76366,98.05920863104097,-34.8229414926245,0.8976,11.62675,10.30075,1038.19968,124.65352,0.3004,207.78015,70.83959,10.15661,9.89325,1033.29684,141.7591,0.31934,251.54802,65.12471,105.506,227.78642,228.2412,228.67625,1008.81876,1037.87709,1068.9155,9.17665,10.44002,12.01669,0.13926,0.33128,0.5514,124.96708,135.17725,147.06135,104.66521
5103349930031756928,43.98549,50.2116781710612,-19.269270482576726,0.73027,9.97377,1.52385,1252.06663,64.31829,0.61468,124.19057,174.92468,41.79119,1.28658,1097.61474,74.19691,0.05979,157.70957,172.87107,32.04043,43.975,43.99763,44.02083,1055.05594,1117.19395,1237.77252,1.16045,1.41225,2.49006,0.09019,0.35409,0.96566,64.77338,77.04803,87.51502,50.87351
901021127236910720,72.40418,122.8587075608813,31.012266629175425,0.81219,9.92121,3.11554,1559.70839,88.84107,0.05686,41.76617,215.49478,37.92743,3.4084,1448.67816,92.79942,0.27676,102.3048,35.07569,973.47195,72.46049,72.54199,72.6218,1404.04668,1473.5225,1593.44765,3.00373,3.71454,7.29135,0.14038,0.4839,0.95733,82.34048,91.16703,99.82221,89.00293
4916957351637809920,183.56841,23.573535799920315,-51.6424881628875,0.75115,12.90388,11.98289,1570.24802,104.18651,0.13112,245.88187,324.96956,42.97536,12.78417,1552.94674,101.4212,0.12398,338.38249,142.80037,1212.14758,183.30353,183.5986,183.89029,1518.05778,1580.30462,1684.10843,12.14975,12.83492,13.53033,0.06759,0.15812,0.2697,98.46261,101.24844,104.1938,462.54301
281133994965118976,176.56082,80.05520519803228,58.888331896921,0.72345,13.04808,11.97475,678.14639,20.70706,0.18566,269.65022,183.84467,16.17521,12.98355,684.34953,27.30736,0.21414,97.79799,2.72962,28.77014,175.79269,176.16553,176.5332,674.16113,684.26731,694.6781,12.53169,13.55314,14.67273,0.08042,0.20153,0.33139,24.32191,33.93271,42.38381,269.57847
5210848563404993920,87.15302,100.92827910591423,-79.842344302957,1.00435,9.4883,8.99568,1270.97122,75.50346,0.03804,77.31188,17.00457,11.67246,9.30576,1273.79391,71.90462,0.10295,191.9672,16.70317,422.78308,87.15037,87.23603,87.32254,1242.5096,1286.4801,1345.65429,8.71391,9.38198,10.05864,0.03306,0.11103,0.22727,67.8332,72.47359,76.94111,501.35808
6739203364199335296,121.93762,292.2145594574801,-37.51347959249562,0.72362,12.76722,11.13105,1714.37732,83.5418,0.02579,355.50267,130.52972,66.38894,11.65894,1591.58686,77.90449,0.12815,30.23834,125.46276,177.29414,121.87984,122.06754,122.25726,1550.873,1602.28011,1676.33767,11.0565,11.64336,12.2516,0.06115,0.14021,0.23037,74.21666,77.99525,81.66051,548.81069
6437266334358703104,96.19154,273.36795223948855,-65.84963845137997,0.65671,12.64995,3.04638,1194.00402,91.35895,0.11156,226.89615,195.65999,21.56208,3.39865,1121.56179,98.36522,0.34015,122.56623,17.98999,235.30177,96.26508,96.36876,96.47756,1073.84966,1117.28403,1168.99721,3.16853,3.82891,6.49634,0.17578,0.54681,0.96868,91.07238,97.68575,105.71021,91.4731
6644833483777606144,93.82725,289.1044178940887,-52.876037963447764,0.32276,15.21961,4.87902,917.26513,34.98426,0.08551,134.99825,0.09293,32.32788,5.84533,912.54871,58.493,0.18286,44.94177,20.36546,735.39654,93.83988,94.05096,94.26423,896.97939,918.98414,945.63062,5.10696,5.89191,6.80837,0.07217,0.22296,0.4741,50.38508,59.09574,66.20193,92.10821
